Name, Lat, Lon
Manly,-33.79210556,151.2883444
,,
Manning Point,-31.899,152.662
,,
Manorbier,51.642,-4.806
,,
Manresa,36.91899973,-121.8553617
,,
Manta,-0.939,-80.7462
,,
Manta Ray ,32.06162796,34.75954592
,,
Mantoloking,40.02840312,-74.04836655
,,
Manuel Antonio,9.389333333,-84.15386111
,,
Manzanillo,11.36577673,-86.01006265
,,
Manzanillo,19.118,-104.368
,,
Manzanita,45.712165,-123.944588
,,
Mar Aberto,-6.379758,-34.989437
,,
Mar da Frente,-6.365217,-35.006212
,,
Mar dos Macacos,-7.045222,-34.839674
,,
Maraa,-17.63333333,-149.6202778
,,
Maracaipe,-8.526394,-35.005502
,,
Marataizes,-21.044883,-40.827456
,,
Maravanthe,13.706,74.64
,,
Marblehead Light House,41.536474,-82.711068
,,
Marcelino,38.648843,-9.246702
,,
Marconi Beach,41.891853,-69.959443
,,
Marcoola Beach,-26.582,153.103
,,
Maresciallo,39.109,8.364
,,
Maresias,-23.79369326,-45.55976434
,,
Mareta,37.0035,-8.938755
,,
Margara,18.47587366,-66.7309358
,,
Margaret River,-33.97649722,114.9831139
,,
Margate,-30.857,30.381
,,
Margate Pier,39.327688,-74.495239
,,
Margidore,42.761,10.325
,,
Maria's Beachfront,18.35732176,-67.27108955
,,
Maria's Overview,18.35845715,-67.27163136
,,
Mariakerke,51.223697,2.882827
,,
Marina,32.166,34.795
,,
Marina Palmense,43.161,13.812
,,
Marina State Beach,36.69388179,-121.8128918
,,
Marina di Campo,42.748,10.24
,,
Marinaretti,41.451,12.637
,,
Marinedda,41.017,8.885
,,
Marinella,43.506,-1.54
,,
Marinella di Sarzana,44.048,10.002
,,
Marisol,32.388,-117.092
,,
Marisol North Point,32.398,-117.092
,,
Marlin,-11.939803,-37.602476
,,
Marmols,23.492,-106.629
,,
Maroochydore,-26.653,153.108
,,
Maroubra,-33.94857222,151.2572167
,,
Martha's Vineyard,41.393,-70.611
,,
Marti,19.174,-96.119
,,
Martinique,44.693,-63.022
,,
Maruyama,31.59558,131.414176
,,
Maslin Beach,-35.233291,138.469347
,,
Masnou,41.474,2.306
,,
Maspalomas,27.73435,-15.597736
,,
Matagorda,28.59674156,-95.97559065
,,
Matanzas,-33.96093301,-71.87877408
,,
Matanzas Inlet,29.70559242,-81.22509956
,,
Matapalo,8.382300222,-83.28332086
,,
Matara,5.934,80.527
,,
Matinhos,-25.817,-48.53
,,
Matos Houhaicun,18.278,109.731
,,
Matosinhos,41.172231,-8.696455
,,
Matsudaehama,36.8273,137.02
,,
Matsukaze,35.491075,135.561622
,,
Matunuck,41.373347,-71.538763
,,
Maverick's,37.49142,-122.504284
,,
Mawatari,31.23883,130.483021
,,
Mawgan Porth,50.46925105,-5.038712025
,,
Maycocks,13.295546,-59.649925
,,
Mayport Poles,30.381793,-81.396858
,,
McBride Beach,-32.208,152.563
,,
McKinley Beach,43.053112,-87.881361
,,
McLain State Park,47.23919,-88.60812
,,
Meacom's Pier,29.52172627,-94.4591115
,,
Medewi,-8.422647222,114.804575
,,
Meia Praia,37.110524,-8.643508
,,
Meio,-3.839,-32.413
,,
Melkbosstrand,-33.719,18.439
,,
Melnitza,42.165,27.859
,,
Melvich,58.56138889,-3.911111111
,,
Menagawa,41.7589,141.0818
,,
Menakoz,43.397,-2.986666667
,,
Mendocino Township,39.30271935,-123.7975681
,,
Menou,27.07956,142.23062
,,
Merewether Beach,-32.949,151.757
,,
Meridien,-13.016598,-38.484879
,,
Merimbula Bar,-36.89662778,149.9214361
,,
Mermaid Waters,-28.048,153.444
,,
Metropark,41.638683,-81.479536
,,
Mexico Beach,29.94810929,-85.42545435
,,
Miami,-5.794834,-35.181664
,,
Middelkerke,51.189911,2.806331
,,
Middle Jetty,27.7436903,-82.76053473
,,
Middles,33.38042606,-117.5833225
,,
Middles,29.8753006,-81.26757958
,,
Middles,18.51369499,-67.03910946
,,
Middleton,-35.52,138.7100028
,,
Migrino,23.099,-110.117
,,
Mihai,-10.196728,-36.181642
,,
Mikuniko,36.227519,136.120777
,,
Milagro,23.796,-106.884
,,
Milionarios,-14.847631,-39.022942
,,
Mill Point,-35.667,150.307
,,
Millennium Beach Park,28.14289532,-80.58057547
,,
Millers,-33.981,25.664
,,
Millers Landing,28.484,-114.078
,,
Mimizan-Plage,44.216,-1.301
,,
Minamikata,31.856345,131.454549
,,
Miners Beach,-31.462,152.937
,,
Mini Capo,40.029,8.392
,,
Minnie Water,-29.77,153.304
,,
Minutes,44.632158,-63.415339
,,
Mirador Viewpoint,31.986,-116.854
,,
Miradouro,-9.251,13.092
,,
Miramar,12.167,-86.766
,,
Mirante da Sirena,-9.430906,-35.503683
,,
Mircos Point (Rhodes),36.384,28.021
,,
Mirissa Beach,5.942,80.455
,,
Misawagyokou,40.6732,141.4388
,,
Misery Bay,46.998577,-89.012007
,,
Misileshita,34.33114,139.273725
,,
Mispec Beach,45.204,-65.964
,,
Misquamicut State Beach,41.3,-71.8
,,
Mission Beach,32.776636,-117.255139
,,
Mitchell's Cove,36.95154855,-122.0420694
,,
Miyaura,31.636101,131.462059
,,
Mizata,13.509,-89.597
,,
Moana Beach,-35.200908,138.469635
,,
Mocambique,-27.51835,-48.39218333
,,
Moffat Cliffs,-26.784,153.142
,,
Moffats,-26.789,153.151
,,
Moggs Creek,-38.471,144.066
,,
Mokuleia,21.586,-158.191
,,
Mole Point,36.60883281,-121.9603487
,,
Molhes,-29.327,-49.712
,,
Moliets-Plage,43.858,-1.395
,,
Mollymook Beach,-35.33,150.476
,,
Mompiche,0.5062,-80.0346
,,
Mona Vale,-33.685,151.311
,,
Monahan's - Narragansett,41.42267809,-71.4541254
,,
Monaliza,16.63838828,120.3072335
,,
Mondos,34.319,-119.377
,,
Moneglia,44.24,9.482
,,
Mongagua,-24.09764,-46.619462
,,
Monmouth,40.33022105,-73.97362947
,,
Monmouth Beach,40.330474,-73.973403
,,
Monseigneur,-25.035,46.999
,,
Montalivet,45.378,-1.162
,,
Montanita,-1.8204,-80.7591
,,
Montanita Beachbreak,-1.8286,-80.755
,,
Montara,37.54735589,-122.516109
,,
Monte Verde,37.827,-25.528
,,
Monterey Bay,36.606635,-121.891087
,,
Monterey State Beach,36.608518,-121.86467
,,
Monterrico,13.887,-90.483
,,
Montgat,41.464,2.281
,,
Montrose Avenue,41.968457,-87.637806
,,
Monuments,22.896,-109.869
,,
Moo Cows,-38.789,143.65
,,
Mooloolaba,-26.68680536,153.1379309
,,
Moon Beach,19.688,111.011
,,
Moona Creek,-35.0366,150.672
,,
Moonee Beach,-30.214,153.166
,,
Moonlight Beach,33.04694255,-117.2996588
,,
Moonstone,35.57305382,-121.1143362
,,
Moreton Island (northeast),-27.028,153.482
,,
Moreton Island (northwest),-27.043,153.369
,,
Moreton Island (southeast),-27.319,153.447
,,
Morghella,36.701,15.125
,,
Morna Point,-32.789,152.076
,,
Morro Bay,35.3736,-120.866059
,,
Morro Bay Boat Launch,35.36077613,-120.8535576
,,
Morro Bay Harbor,35.36869415,-120.8554029
,,
Morro Bay Harbor Entrance,35.373605,-120.866061
,,
Morro Bay North,35.39128906,-120.8693504
,,
Morro Bay Overview,35.36861541,-120.8585358
,,
Morro das Pedras,-27.71779167,-48.50169444
,,
Morro do Maluf,-23.99756,-46.251594
,,
Moruya Breakwall,-35.90458333,150.1519111
,,
Mosqueiro,-11.138116,-37.145493
,,
Moss Landing,36.80821792,-121.7905509
,,
Mossel Bay,-34.176,22.156
,,
Mosteiros Left,37.893,-25.826
,,
Mosteiros Right,37.895,-25.825
,,
Motels,-21.066,-175.333
,,
Motunau Beach Island,-43.06545,173.078825
,,
"Mount Beach, Bay Of Plenty",-37.63,176.189
,,
Mount Irvine,11.197,-60.797
,,
Mt Maunganui,-37.63326667,176.1866833
,,
Muddy's,10.55354686,92.39120075
,,
Mudjimba,-26.615,153.103
,,
Muizenberg,-34.102,18.495
,,
Mukkam,17.966,83.548
,,
"Mulki, Karnataka",13.068,74.774
,,
Mullaghmore Head,54.478,-8.454
,,
Mullaghmore Strand,54.45887148,-8.434952849
,,
Mullaway,-30.077,153.207
,,
Multedo,44.423,8.824
,,
Mumba Point,6.323,-10.815
,,
Mundaka,43.40861111,-2.694722222
,,
Mungo Beach,-32.513,152.363
,,
Murdeshwara,14.097,74.485
,,
Muriwai Beach,-36.821747,174.418444
,,
Muskallonge Lake State Park,46.679969,-85.627584
,,
Muskegon,43.24323,-86.349987
,,
Mussel Shoals (aka Little Rincon),34.3551364,-119.440059
,,
Mussulo,-8.861,13.157
,,
Mustafas,33.666,35.417
,,
Mwahnd Pass,7.018611111,158.2938889
,,
Myrtle Beach,33.6862868,-78.88346027
,,
Mysteries,30.545021,-9.715966
,,
Mystics,-34.615,150.856
,,
Mzimpuni,-31.488,29.728
,,
NCO Club,30.38655982,-86.52475381
,,
NE 14th Ct.,26.145745,-80.101269
,,
Nagata,31.39961,131.238588
,,
Nago,-2.583611111,150.7725
,,
Nags Head Pier,35.97427621,-75.6298399
,,
Nahant Beach,42.4428412,-70.93893528
,,
Nahoon Reef,-32.99735556,27.95438611
,,
Nahr Brahim,34.061,35.642
,,
Nai Harn Beach,7.777,98.301
,,
Nai Thon,8.061,98.276
,,
Nakamurashita,41.758808,140.72435
,,
Nambucca Heads,-30.646,153.02
,,
Namiaru mae,35.3047,139.51019
,,
Namotu Left,-17.84527778,177.1780556
,,
Nang Thong Beach,8.641,98.245
,,
Nantasket Beach,42.2791683,-70.86498389
,,
Nantucket,41.254,-70.061
,,
Nanwan,21.958,120.761
,,
Napali,6.868611111,158.3663889
,,
Naples Pier,26.13144857,-81.80903951
,,
Narooma Breakwall,-36.208,150.134
,,
Narragansett,41.43418143,-71.45312118
,,
Narrawallee,-35.307,150.474
,,
Narrowneck,-27.985,153.433
,,
Nata,33.69628,130.408182
,,
Natsuigahama,33.916797,130.666344
,,
Natural Bridges,36.94905296,-122.0611824
,,
Nauset Beach,41.786593,-69.932929
,,
Nauset Light Beach,41.859,-69.948927
,,
Naval Jetties,38.767837,-75.082841
,,
Navarre Beach,30.37920054,-86.85582878
,,
Navarre Pier,30.37665067,-86.86363163
,,
Navegantes,-26.898,-48.641
,,
Nazare Beach Angle,39.60556584,-9.086905718
,,
Nazare Overview,39.60482851,-9.085586071
,,
Negrei,13.571,-89.836
,,
Negritos,-4.669422,-81.325529
,,
Neptune Beach,30.32468915,-81.39229204
,,
New Brighton,-43.505084,172.739357
,,
New Brighton Beach,-28.509,153.552
,,
New Buffalo,41.802809,-86.749229
,,
New Harbor Riyue Bay,18.653,110.25
,,
New Pier,-29.85251389,31.04166667
,,
New Smyrna Beach North,29.06774218,-80.90791225
,,
New Smyrna Beach South,29.06768592,-80.90827703
,,
Newcastle Beach,-32.931,151.786
,,
Newcastle Pipe,-32.921,151.801
,,
Newcastle Point,-32.931,151.789
,,
Newgale,51.848,-5.127
,,
Newport,44.63792761,-124.0657046
,,
Newport,-33.65150556,151.3251222
,,
Newport Beach Pier,33.60577343,-117.9315376
,,
Newport Jetties,33.62125756,-117.9441977
,,
Newport Point,33.6051658,-117.9250038
,,
Newport Reef,-33.66,151.326
,,
Nexo Harbor,55.065,15.138
,,
Neys Provincial Park,48.725374,-86.582859
,,
Ngor Left,14.757,-17.512
,,
Ngor Rights,14.755,-17.518
,,
Niagra Shores Park,43.266062,-79.056281
,,
Nice,43.653,7.199
,,
Nickel Beach,42.873302,-79.231389
,,
Nickel Plate Beach,41.394697,-82.539399
,,
Nieuwpoort,51.15507,2.714193
,,
Nine Mile Beach,-41.82,171.44
,,
Nine Palms,23.174,-109.476
,,
Ninja's,4.343204315,73.61359918
,,
Nipussi,-1.846,99.252
,,
Nobbys Beach,-28.064,153.446
,,
Nobbys Beach,-31.446,152.932
,,
Nobbys Beach,-32.923,151.794
,,
Nobbys Reef,-32.923,151.798
,,
Noordwijk,52.2494,4.42795
,,
Noosa Heads,-26.376,153.106
,,
Norah Head,-33.281,151.574
,,
Norderney,53.7245,7.19404
,,
Norte,-14.66009,-39.063007
,,
North Avenue Beach,42.412707,-87.802593
,,
North Avoca,-33.46,151.439
,,
North Bay,54.29,-0.4
,,
North Beach,-29.85001667,31.04041389
,,
North Broken Head,-28.704,153.618
,,
North Brunswick Head,-28.535,153.556
,,
North Cronulla Beach,-34.048,151.158
,,
North End,33.49041958,-79.07666071
,,
North End to Ocean City Inlet,38.33889039,-75.08017671
,,
North Fistral Beach,50.41916667,-5.099166667
,,
North Haven,-31.631,152.837
,,
North Island,33.29001728,-79.17190003
,,
North Jetty,40.76684247,-124.2310725
,,
North Narrabeen,-33.70510556,151.3077056
,,
North Palm Beach,-33.583,151.329
,,
North Point,-33.858925,114.9846944
,,
North Point Beach-Winthrop Harbor,42.477353,-87.799326
,,
North Point/The Elbow,43.764395,-87.694665
,,
North Shellharbour Beach,-34.569,150.869
,,
North Shore,-31.408,152.917
,,
North Spessard Holland,28.05508098,-80.5499661
,,
North Stradbroke Island,-27.44889548,153.5383895
,,
North Street to 3rd Street Jetty,39.283817,-74.55599
,,
North Tabourie,-35.442,150.412
,,
North Wall Ballina,-28.87513611,153.5924389
,,
North Washout,32.66829213,-79.90734775
,,
North Wollongong,-34.414,150.902
,,
North/South Steyne,-33.797,151.29
,,
Northcliffe,-28.01,153.436
,,
Norton Shores,43.164465,-86.29823
,,
Nosara,9.96344,-85.69459
,,
Nova Almeida,-20.058462,-40.183001
,,
Number One,34.540058,131.504953
,,
Nun's Beach,39.039903,-74.76417
,,
Nuqui,5.715,-77.2771
,,
Nusa Dua,-8.820544444,115.2303528
,,
Nusa Lefts,-2.569,150.786
,,
Nyang Nyang,-8.841166667,115.09185
,,
Nørre Vorupør,56.960781,8.366385
,,
O'Donoghues,-38.43,144.169
,,
Oak Beach,43.99913,-83.12593
,,
Oak Island,33.90373404,-78.08241432
,,
Oamishirasato,35.48,140.42
,,
Obuchi,40.972,141.3873
,,
Ocean Ave.,28.06865745,-80.55600643
,,
Ocean Bay Point,18.665,110.297
,,
Ocean Beach,32.748931,-117.254273
,,
Ocean Beach Overview,37.75381905,-122.5138664
,,
Ocean Beach Pier ,32.7477419,-117.2533572
,,
Ocean Beach-Hawkes Bay,-39.744546,177.017975
,,
"Ocean City Overview, MD",38.33849212,-75.08092046
,,
Ocean Grove,40.21052763,-74.00206239
,,
Ocean Isle,33.885834,-78.43408
,,
Ocean Reef Park,26.7944149,-80.03061611
,,
OceanDome,31.95478305,131.4684333
,,
Oceanana Pier,34.69519799,-76.72782898
,,
Oceano,35.1,-120.64
,,
Oceano Pier Ave.,35.1040231,-120.6321251
,,
Oceanside Harbor,33.20239101,-117.3947525
,,
"Oceanside Pier, Northside",33.19219225,-117.3891628
,,
"Oceanside Pier, Southside",33.191,-117.385
,,
"Oceanside, OR",45.20246648,-123.9695334
,,
Ocos,14.503,-92.195
,,
Ocracoke,35.13086,-75.905914
,,
Octagon,28.94367955,-95.28968969
,,
Odeceixe,37.442967,-8.804675
,,
Off-The-Wall,21.66203494,-158.054949
,,
Ogden Dunes West Beach,41.627387,-87.207716
,,
Ogunquit,43.251076,-70.591438
,,
Ohnuki Beach,36.296,140.566
,,
Ohope Beach,-37.963463,177.054644
,,
Ohtakari,64.094,23.397
,,
Oil Piers,34.35113017,-119.4269215
,,
Okaloosa Pier,30.39024517,-86.59341093
,,
Okanda,6.653724337,81.77548948
,,
Okawajima,31.983818,130.201625
,,
Okuki,40.490908,141.631805
,,
Okunabae,35.506911,135.508504
,,
Olas Verdes,-2.6445,-80.4069
,,
Old Bar,-31.974,152.591
,,
Old Crystal Pier,30.38120597,-86.43045768
,,
Old Man's,23.02358193,-109.7147023
,,
Old Man's,23.09289785,-82.49361058
,,
Old Man's at San Onofre,33.36997928,-117.5622725
,,
Old Man's at Tourmaline,32.80604767,-117.2647887
,,
Old Orchard Beach,43.514481,-70.372146
,,
Old Station/Laundromats,36.0652464,-75.68868676
,,
Old Woman Ledge,-26.613,153.115
,,
Old Woman Ledge (South Side),-26.616,153.116
,,
Olho D'Agu,-2.477097,-44.230155
,,
Ollie's Point,10.85099441,-85.79980954
,,
Ollie's Point,51.21865,2.87465
,,
Olon,-1.6761,-80.8186
,,
Olowalu,20.808,-156.624
,,
Ombak Tujuh,-7.276458333,106.3712556
,,
Ondres-Plage,43.578,-1.49
,,
One Eye's,-20.45668258,57.30537833
,,
One Mile Beach,-32.776,152.121
,,
One Palm Point,-6.655161111,105.1733972
,,
Onjyuku,35.1806,140.3519
,,
Ontario Beach,43.261024,-77.60842
,,
Oohama,36.6424,136.6219
,,
Oohama,28.4038,129.4529
,,
Ookataukibuchi,33.03395964,133.0323958
,,
Oostduinkerke,51.137377,2.663767
,,
Oostende,51.228303,2.889227
,,
Opunake,-39.459887,173.85453
,,
Orchard Beach,44.281601,-86.317972
,,
Ormond Beach,29.29239876,-81.03860063
,,
Orofara,-17.507632,-149.46142
,,
Orrua,43.3044,-2.2428
,,
Ortley Beach,39.95745638,-74.06736294
,,
Osbourne,44.61774,-63.417031
,,
Oscar Point,-12.331,-76.834
,,
Oscoda Beach Park,44.48698,-83.31665
,,
Oshikiri,31.4493,131.0653
,,
Osprey Bay,-22.195,113.842
,,
Ossabaw Island,31.7650217,-81.07655444
,,
Ostional,9.995,-85.705
,,
Otro Pais,10.624,-66.721
,,
Otter Rock ,44.75256978,-124.0652668
,,
Ouakam,14.714,-17.492
,,
Ouddorp,51.8305,3.90319
,,
Oued Cherrat,33.83184722,-7.129163889
,,
Ouga,33.512273,129.970965
,,
Ours,-34.013,151.231
,,
Outer Siumu,-14.024,-171.784
,,
Outside,-3.398539,-39.013306
,,
Oval Beach,42.663917,-86.21917
,,
Overlook Beach Park,41.712574,-81.378394
,,
Oxley Beach,-31.432,152.925
,,
Oxnard,34.17876333,-119.2399484
,,
P-Pass,6.98,158.128
,,
P.H. Hoeft State Park,45.468502,-83.87992
,,
P.V. Martin's,27.52158332,-80.3098762
,,
PB Point,32.80662846,-117.2688764
,,
PKs/Centers,21.874965,-159.459806
,,
PV Cove,33.79294656,-118.4070317
,,
Pacasmayo,-7.411666667,-79.5875
,,
Pacific Beach,32.79672656,-117.2599125
,,
Pacific Blvd. ,40.58281731,-73.64079952
,,
Pacific City,45.20252914,-123.9697507
,,
Pacifica/Lindamar,37.59915855,-122.5030037
,,
Pacifico,9.941562606,126.1039797
,,
Paco Illescas,-2.2005,-80.9568
,,
Paco de Arcos,38.689118,-9.29619
,,
Padang Padang,-8.810197222,115.10105
,,
Padva Beach,59.962,22.848
,,
Paishawan,25.292,121.547
,,
Pakala,21.936,-159.652
,,
Palavas les Flots,43.528,3.936
,,
Palliser Bay,-41.5383,175.202
,,
Palm Beach,26.70294964,-80.03183729
,,
Palm Beach,-28.12,153.477
,,
Palm Beach,-33.595,151.325
,,
Palma Sola,10.508,-68.173
,,
Palmachim,31.934,34.701
,,
Palmu Licis,56.561,21.001
,,
Palmu Uzava,57.247,21.412
,,
Palmwood Point,42.858367,-79.059303
,,
Pambula Rivermouth,-36.94544444,149.9151111
,,
Panaitan Rights,-6.614741667,105.1336417
,,
Panama City Pier,30.21207177,-85.87989731
,,
Panga Drops,11.408,-86.056
,,
Pansea Beach,7.982,98.276
,,
Pantai Kemasik,4.416,103.457
,,
Pantin,43.641251,-8.114833
,,
Papagayo,-32.77972537,-71.54021917
,,
Papanoa,17.172,-100.766
,,
Papara,-17.76388889,-149.5016667
,,
Papenoo Rivermouth,-17.51083333,-149.4197222
,,
Paradise Beach,28.12322059,-80.57516813
,,
Parguito,11.129,-63.845
,,
Park Beach,-30.28382576,153.1440926
,,
Park Hotel,17.719,83.337
,,
Park Line,41.01126207,-71.99965239
,,
Park Point,46.731855,-92.04979
,,
Parking Lots,18.37205165,-67.25393414
,,
Parlour,13.21452297,-59.51780729
,,
Parque del Plata,-34.768,-55.71
,,
Pascuales,18.853,-103.962
,,
Passe de L'Ambulante,-20.4435199,57.30924564
,,
Pasta Point,4.315372774,73.5917085
,,
Patho Beach,18.229,-70.189
,,
Patoles,23.742,-106.847
,,
Patong Beach,7.899,98.292
,,
Patos,42.1596,-8.83
,,
Patricks Point,41.13016238,-124.1646557
,,
Patsy's,28.13977807,-80.57958841
,,
Patterson Park,44.208896,-76.56262
,,
Pauba,-23.80321,-45.554724
,,
Paul do Mar,32.75611111,-17.23055556
,,
Paulilles,42.506,3.123
,,
Paunch,9.374,-82.238
,,
Pavilosta,56.892,21.176
,,
Pavones,8.394937,-83.139521
,,
Pea Island,35.71680821,-75.4924294
,,
Peahi (Jaws),20.945,-156.298
,,
Peanut Farm,6.976225877,81.86771612
,,
Peanut Island,26.7737367,-80.04326463
,,
Pease Bay,56.013,-2.547
,,
Pebbly Beach,-32.17873632,152.520318
,,
Pebbly Beach,-35.609,150.328
,,
Pedernales,0.0737,-80.0661
,,
Pedra Branca Reef,38.980274,-9.423982
,,
Pedra Virada,-9.585522,-35.660038
,,
Pedra da Cachorra,-14.821026,-39.023633
,,
Pedra do Meio,-3.410858,-39.040807
,,
Pedro Point,37.59883098,-122.5143844
,,
Pedro do Sal,-12.954224,-38.347234
,,
Peggys/Waniora Point,-34.339,150.929
,,
Pelado,-2.6428,-80.4044
,,
Pelican Beach,-33.301,151.553
,,
Pelican Beach Park,28.167607,-80.586343
,,
Pellines,-35.47416667,-72.50611111
,,
Penascal,-12.44166667,-76.77861111
,,
Penfoul,48.534,-4.755
,,
Penguin Head,-34.929,150.778
,,
Peniscola,40.36,0.407
,,
Pennington Bay,-35.86224722,137.7437083
,,
Pensacola Pier,30.32703176,-87.14195678
,,
Pepino,-22.999931,-43.253383
,,
Perelle Bay-Guernsey,49.462,-2.656
,,
Pereque,-23.927583,-46.178826
,,
Pereque-Acu,-23.424565,-45.062697
,,
Periscopes,-8.810277778,118.3825
,,
Perkins,28.20084098,-80.59492528
,,
Pernambuco,-23.962587,-46.182178
,,
Perran Sands,50.367,-5.155
,,
Perranporth,50.34833333,-5.158888889
,,
Peruazul,-12.17155,-77.08515
,,
Peruibe,-24.324427,-46.978886
,,
Pescadero,37.27313605,-122.4127388
,,
Pescador,-12.981127,-38.424887
,,
Pescador,38.677,-27.059
,,
Pet Den,28.17365142,-80.58847189
,,
Petit havre,16.208,-61.427
,,
Petite Port-Jersey,49.184,-2.239
,,
Petten,52.76852,4.65327
,,
Phare de la Coubre,45.694,-1.238
,,
Picao,-6.365448,-35.008826
,,
Pichilemu,-34.38767763,-72.0252976
,,
Pickens Point,30.32739721,-87.30406515
,,
Pickens Point Dunes,30.31482648,-87.26163895
,,
Picnic Point,-36.614,150.03
,,
Picnic Tables,28.26664624,-80.60448468
,,
Pico Alto,-12.337,-76.839
,,
Pico Creek,35.61533717,-121.1502053
,,
Pico De Loro,5.5706,-77.5079
,,
Pico Pico,5.5682,-77.5092
,,
"Pico da Barra, Brazil",-9.66563,-35.697186
,,
Piedra de la Iglesia,-35.326,-72.434
,,
Piedras Blancas,35.672,-121.29
,,
Pier 60,27.9777986,-82.83246509
,,
Pier do Emissario,-9.673301,-35.715234
,,
Pigeon Point,37.1814028,-122.3926686
,,
Pigeon Point,14.094,-60.96
,,
Piha,-36.954,174.463
,,
Pikinini,-2.573611111,150.7911111
,,
Pilot Beach,-31.639,152.841
,,
Pincushion,-26.646,153.105
,,
Pine Cay,21.866,-72.134
,,
Pine Grove ,18.44455046,-66.01290286
,,
Pines,-33.467,151.437
,,
Pinetrees,19.695,-156.046
,,
Pingtan Beachbreak,25.503,119.806
,,
Pioneer Park,43.280503,-86.373022
,,
Pipe,-33.987,25.674
,,
Pipeline,21.66464735,-158.0519986
,,
Pipeline,38.88,8.86
,,
Pipeline Overview,21.6661031,-158.0547774
,,
Pipes,33.02237397,-117.2883332
,,
Pippies/Yamba,-29.44056667,153.3695194
,,
Pirambu,-10.746346,-36.855099
,,
Pirangi Reef,-5.980259,-35.107796
,,
Pirantininga,-22.955045,-43.088654
,,
Piscinas,39.545,8.446
,,
Pismo Beach North,35.1401778,-120.6463838
,,
Pismo Beach Pier,35.13877878,-120.645353
,,
Pismo Beach South,35.1375852,-120.644694
,,
Pitangueiras,-24.004249,-46.265201
,,
Pitas Point,34.31720331,-119.3882325
,,
Pitstops,-1.832,99.253
,,
Plage de Mayarko,43.419,-1.628
,,
Plaice Cove,42.946,-70.786
,,
Plakoto (Ios),36.786,25.29
,,
Plantation Point,-35.0713,150.697
,,
Platja Migjorn,38.684,1.466
,,
Platja de Cavalleria,40.0601,4.0746
,,
Platja de Xeraco,39.049,-0.193
,,
Plator,-12.946393,-38.333084
,,
Playa Azul,17.977,-102.349
,,
Playa Bonita,20.345,-86.905
,,
Playa Bruja,23.303,-106.492
,,
Playa Chac Mool,21.124,-86.751
,,
Playa Cocles,9.653,-82.737
,,
Playa Conchalio,13.48324996,-89.33945707
,,
Playa Delphine,21.061,-86.778
,,
Playa El Mojon,15.806,-96.006
,,
Playa Elefante (Isla Cedros),28.165,-115.327
,,
Playa Escondida,9.661646157,-84.67316883
,,
Playa Esterillos,9.526305556,-84.48822222
,,
Playa Grande,10.313,-85.843
,,
Playa Grande,-38.03111111,-57.52666667
,,
Playa Hermosa,9.574725595,-84.60569072
,,
Playa Hermosa North,9.578580764,-84.61277246
,,
Playa Hermosa South,9.576,-84.608
,,
Playa Jaco,9.616940559,-84.63540732
,,
Playa Kanoa,12.175,-68.866
,,
Playa La Bocana,15.786,-96.054
,,
Playa Langosta,10.28630556,-85.85227778
,,
Playa Linda,17.695,-101.649
,,
Playa Los Cuatro,10.49,-68.139
,,
Playa Maderas,11.28249125,-85.90446365
,,
Playa Michigan,17.136,-100.675
,,
Playa Negra,10.194,-85.832
,,
Playa Norte,-12.334,-76.833
,,
Playa Norte,19.219,-96.161
,,
Playa Pantaleta,10.626,-66.715
,,
Playa Paraiso,17.077,-100.481
,,
Playa San Diego,13.47971256,-89.28610105
,,
Playa San Pedro,23.535,-110.313
,,
Playa San Ramon,30.734,-116.053
,,
Playa Santa Catalina,7.652,-81.295
,,
Playa Santa Maria,30.326,-115.854
,,
Playa Serena,36.712,-2.633
,,
Playa Tenacatita,19.289,-104.855
,,
Playa Venao,7.42407,-80.19587
,,
Playa Waikiki,-38.08,-57.536
,,
Playa de Carchuna/Calahonda,36.693,-3.418
,,
Playa de Famara,29.117466,-13.55804
,,
Playa de Janubio,28.934722,-13.833875
,,
Playa de Levante,39.466,-0.319
,,
Playa de Meron,43.403878,-4.375797
,,
Playa de Rodo,43.64083333,-8.113611111
,,
Playa de Sabon,43.337717,-8.523146
,,
Playa de Somo,43.459768,-3.751327
,,
Playa de Traba,43.203436,-9.068129
,,
Playa de la Canteria,29.226387,-13.462617
,,
Playa de la Carihuela,36.609,-4.501
,,
Playa de la Zurriola,43.32789529,-1.975564957
,,
Playa de las Américas,28.059208,-16.738413
,,
Playa de los Caballos,43.44166667,-4.022777778
,,
Playa del Dedo,36.716,-4.349
,,
Playa del Socorro,28.3959,-16.603805
,,
Playa di Catania,37.471,15.087
,,
Playa el Agua,11.151,-63.868
,,
Playalinda,28.64397252,-80.6232852
,,
Playero de Miramar,-2.2018,-80.9628
,,
Playita,10.608,-66.976
,,
Pleasant Beach,42.863411,-79.12678
,,
Pleasure Point,36.95468083,-121.9723432
,,
Plemont-Jersey,49.258,-2.23
,,
Plettenberg Bay,-34.057,23.3875
,,
Poetto,39.204,9.167
,,
Pohakuloa,20.931,-156.997
,,
Pohoiki,19.456,-154.842
,,
Point Arena,38.91444691,-123.7104245
,,
Point Arkwright,-26.546,153.105
,,
Point Beach,44.204945,-87.49875
,,
Point Breeze,42.630074,-79.09336
,,
Point Cartwright,-26.676,153.135
,,
Point Conception,34.45747732,-120.3424191
,,
Point Danger,-28.165,153.554
,,
